file,line,var,rhs,mentions_player_name,mentions_player_id
player_program/validate_projected_exposure.py,759,by,PACE.groupby('season_type').size().to_dict(),False,False
player_program/validate_projected_exposure.py,499,by,t['rotation_plausibility'].value_counts().to_dict(),False,False
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,542,grp,"il_keyed.groupby(['abbr', 'game_date_ts'])['capture_utc_ts'].min()",False,False
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,333,key,"(int(team_id), int(season))",False,False
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,588,keys,"set(zip(sub.abbr, sub.date_ts))",False,False
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,323,grp,"grp.sort_values(['event_dt', 'source_row_index'])",False,False
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,285,key,"['team_id', 'season']",False,False
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,37,KEY,"['team_id', 'season']",False,False
player_program/data_lane/R14_D10_COACHING_CORRECTION/write_report.py,410,by,{f['field']: f for f in c['fields']},False,False
player_program/discovery_wave_1/retrospective_gate_audit.py,374,key,"['game_id', 'team_id', 'player_id']",False,True
player_program/discovery_wave_1/retrospective_gate_audit.py,674,key,"['game_id', 'team_id', 'player_id']",False,True
player_program/future_research/F16_PLAYER_PROPS/measure_props_evidence.py,132,key,"set(zip(mp['gid'], mp['n']))",False,False
player_program/ops_lane/I10_GENERIC_CLUSTERED_INFERENCE/clustered_inference.py,203,keys,keys[perm],False,False
player_program/ops_lane/I11_BLINDED_RESULT_PACKAGING/sealed_package.py,406,key,"str(p).replace('\\', '/')",False,False
player_program/ops_lane/I11_BLINDED_RESULT_PACKAGING/TESTS.py,460,keys,"['g1|H', 'g1|A', 'g2|H']",False,False
player_program/ops_lane/I12_DESIGN_DEPENDENCY_AUDIT/design_dependency_audit.py,747,keys,"[f""{f['kind']}:{f.get('column', '')}"", f['kind']]",False,False
player_program/ops_lane/O11_OBLIGATION_DISCOVERY_LEAD_WINDOW/measure_discovery_lag.py,96,key,"(str(r.game_date), r.home, r.away)",False,False
player_program/ops_lane/O11_OBLIGATION_DISCOVERY_LEAD_WINDOW/measure_discovery_lag.py,80,key,"(_slate_date(tip), h, a)",False,False
player_program/ops_lane/O12_PER_GAME_EXECUTION_SCOPE/per_game_obligation_scope.py,231,key,"(str(game_id), str(decision_time_label), str(model_version_hash))",False,False
player_program/ops_lane/O12_PER_GAME_EXECUTION_SCOPE/TESTS.py,238,keys,"[(r['game_id'], r['decision_time_label'], r['model_version_hash']) for r in recs]",False,False
player_program/ops_lane/O13_LEAD_WINDOW_LATENCY/TESTS.py,149,key,"(g.get('home_team'), g.get('away_team'))",False,False
player_program/ops_lane/O13_LEAD_WINDOW_LATENCY/tip_drift_probe.py,37,key,"(g.get('home_team'), g.get('away_team'))",False,False
player_program/ops_lane/O14_OPS_ENTITY_RESOLUTION/repro_entity_resolution.py,269,by,"{f'{int(r.season)}/{r.team_abbreviation}': int(n) for r, n in [(row, cnt) for row, cnt in zip(pl.groupby(['season', 'team_abbreviation']).size().reset_index().itertuples(index=False), pl.groupby(['sea",False,False
player_program/product_lane/U11_UI_SHELL/ui_shell.py,355,lvl,"f"" <span class='u'>{_e(level)}</span>"" if level else ''",False,False
player_program/product_lane/U13_MONITORING_INTERFACE/monitor_state.py,597,key,"(a['code'], a['subject'], a['detail'])",False,False
player_program/stage2a/build_evidence_packet.py,111,key,"[c for c in ('game_id', 'team_id') if c in T.columns]",False,False
player_program/stage2b/P22_POSTGAME_SURROGATE_GUARD/TESTS.py,81,key,"F.reset_index()[[F.index.name, 'game_id', 'team_id']]",False,False
player_program/stage2b/P22_POSTGAME_SURROGATE_GUARD/TESTS.py,82,key,"key.merge(mt[['game_id', 'team_id', 'minutes']], on=['game_id', 'team_id'], how='left', validate='1:1')",False,False
player_program/stage2b/P22_POSTGAME_SURROGATE_GUARD/TESTS.py,84,key,"key.merge(mp[['game_id', 'game_minutes']], on='game_id', how='left', validate='m:1')",False,False
player_program/stage2b/P22_POSTGAME_SURROGATE_GUARD/TESTS.py,85,key,key.set_index(F.index.name).loc[F.index],False,False
player_program/stage2b/P23_DIMENSION_CARDINALITY_GUARD/merge_guard.py,241,keys,"_key_tuples(dim, spec.right_keys)",False,False
player_program/stage2b/P23_DIMENSION_CARDINALITY_GUARD/merge_guard.py,318,keys,"_key_tuples(dim, natural_keys)",False,False
player_program/stage2b/P23_DIMENSION_CARDINALITY_GUARD/merge_guard.py,455,pk,"check_dimension_primary_key(dim, spec)",False,False
player_program/stage2b/P23_DIMENSION_CARDINALITY_GUARD/TESTS.py,140,pk,"check_dimension_primary_key(synthetic_dim_unique(), spec)",False,False
player_program/stage2b/P23_DIMENSION_CARDINALITY_GUARD/TESTS.py,520,key,"['team_id', 'season', 'abbreviation', 'elevation_ft', 'timezone']",False,False
player_program/stage2b/P24_INJURY_REGIME_LEDGER/TESTS.py,120,key,"set(zip(r['team'].map(m), r['date']))",False,False
player_program/stage2b/P26_ARM_SPECIFIC_K0_CONTRACT/MEASURE.py,178,pk,json.loads(PACKET.read_text(encoding='utf-8')),False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A08/features.py,99,key_cols,['date'],False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A08/features.py,250,key_cols,"['team_id', 'game_id']",False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A08/features.py,252,tk,tgt[key_cols].copy(),False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A08/features.py,102,key_cols,"['group', 'date']",False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A09/feature_construction.py,68,key_cols,['date'],False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A09/feature_construction.py,128,key_cols,list(key_cols),False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A09/feature_construction.py,130,tk,target_keys[key_cols].reset_index(drop=True).copy(),False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A09/feature_construction.py,71,key_cols,"['group', 'date']",False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A10/feature_construction.py,92,key_cols,['date'],False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A10/feature_construction.py,208,key_cols,list(key_cols),False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A10/feature_construction.py,210,tk,target_keys[key_cols].reset_index(drop=True).copy(),False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A10/feature_construction.py,95,key_cols,"['group', 'date']",False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A11/feature_construction.py,90,key_cols,['date'],False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A11/feature_construction.py,169,key_cols,list(key_cols),False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A11/feature_construction.py,177,tk,target_keys[key_cols].reset_index(drop=True).copy(),False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A11/feature_construction.py,93,key_cols,"['group', 'date']",False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A12/A12_carryover_additive_decay.py,271,key,"(team_id[i], int(prior_season[i]))",False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A13/arm_a13.py,217,key,"(t, prior)",False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A17/feature_construction.py,229,key,"pd.MultiIndex.from_arrays([np.asarray(team_id), np.asarray(game_id)])",False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A18/feature_construction.py,144,key_cols,list(key_cols),False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A18/feature_construction.py,150,tk,target_keys[key_cols].reset_index(drop=True).copy(),False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A20/arm_a20.py,260,key,"pd.MultiIndex.from_arrays([tmp['team_id'].to_numpy(), tmp['game_id'].to_numpy()])",False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A20/arm_a20.py,273,grp,"tmp_sorted.groupby(['team_id', 'season'], sort=False)['ftr_game']",False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A21/feature_construction.py,193,key,"pd.MultiIndex.from_arrays([np.asarray(team_id), np.asarray(game_id)])",False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A22/arm_a22.py,135,key,id(source),False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A22/feature_construction.py,251,keys,set(u_last) | set(u_base),False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A22/feature_construction.py,260,key,"pd.MultiIndex.from_arrays([np.asarray(team_id), np.asarray(game_id)])",False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A22/feature_construction.py,210,keys,set(prior_full) | set(prev_raw),False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A22/tests/TESTS.py,154,grp,"grp.sort_values(['game_date', 'game_id'])",False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A23/feature_construction.py,144,key,"pd.MultiIndex.from_arrays([np.asarray(team_id), np.asarray(season), np.asarray(game_id)])",False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A23/tests/TESTS.py,139,grp,np.flatnonzero((df['team_id'].to_numpy() == team0) & (df['season'].to_numpy() == season0)),False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A24/feature_construction.py,139,key,"pd.MultiIndex.from_arrays([tgt_r['team_id'].to_numpy(), tgt_r['game_rank'].to_numpy()])",False,False
player_program/stage2b/P36_IMPLEMENT_ARMS/arms/A26/feature_construction.py,145,key,"pd.MultiIndex.from_arrays([sched['team_id'].to_numpy(), sched['game_id'].to_numpy()])",False,False
player_program/stage2b/P38_BLINDED_FIT/p38_block_diagnostics.py,60,key,entry['key'],False,False
player_program/stage2b/P38_BLINDED_FIT/p38_run_fleet.py,344,key,entry['key'],False,False
player_program/stage3_score/S36_IMPLEMENT_ARMS/arms/sc01_opp_adj_interacting.py,122,key,"('lambda', fold['fold_id'], estimand)",False,False
player_program/stage3_score/S36_IMPLEMENT_ARMS/arms/sc10_form_trend.py,94,key,"{(g, t): v for g, t, v in zip(std['game_id'], std['team_id'], std['value'])}",False,False
player_program/stage3_score/S36_IMPLEMENT_ARMS/arms/sc10_form_trend.py,96,grp,"tr.groupby(['team_id', 'season'], sort=False)['opp_std']",False,False
player_program/stage3_score/S36_IMPLEMENT_ARMS/arms/sc10_form_trend.py,117,key,"('lambda', fold['fold_id'], estimand)",False,False
player_program/stage3_score/S36_IMPLEMENT_ARMS/runner/canon.py,94,keys,[RECORD_SEP.join((canon_value(c) for c in row)) for row in rows],False,False
player_program/stage3_score/S36_IMPLEMENT_ARMS/runner/features_common.py,78,grp,"['team_id', 'season'] if same_season else ['team_id']",False,False
player_program/stage3_score/S36_IMPLEMENT_ARMS/runner/features_common.py,94,grp,"['team_id', 'season'] if same_season else ['team_id']",False,False
player_program/stage3_score/S36_IMPLEMENT_ARMS/runner/features_common.py,108,grp,"['team_id', 'season'] if same_season else ['team_id']",False,False
player_program/stage3_score/S36_IMPLEMENT_ARMS/runner/obligations.py,170,keys,set(obj),False,False
player_program/stage3_score/S37_IMPLEMENTATION_AUDIT/measurements/m1_universe.py,58,keys,pin['join_key_columns'],False,False
player_program/stage3_score/S43_CUTOFF_RECEIPTS_TIER2/MEASURE_T2_CUTOFF_VALIDITY.py,81,keys,[RECORD_SEP.join((canon_value(c) for c in row)) for row in rows],False,False
player_program/stage3_score/S43_CUTOFF_RECEIPTS_TIER2/MEASURE_T2_CUTOFF_VALIDITY.py,412,key,"(gids[i], int(tid))",False,False
