screen,scheme,file,line,code
E1_I0004_efficiency_transfer,ROW,E1_I0004_efficiency_transfer/s03_contrast.py,159,"NDRAWS, h[""p_two_sided_cluster""], h[""p_row_level_NAIVE""],"
E1_I0004_efficiency_transfer,ROW,E1_I0004_efficiency_transfer/s03_contrast.py,169,"for cl in [""opp_team_season"", ""game_id"", ""player_season"", ""player_game"", sk.ROW_LEVEL]:"
E1_I0004_efficiency_transfer,ROW,E1_I0004_efficiency_transfer/s03_contrast.py,170,if cl == sk.ROW_LEVEL:
E1_I0004_efficiency_transfer,ROW,E1_I0004_efficiency_transfer/s03_contrast.py,173,"groups=sk.ROW_LEVEL, n_draws=NDRAWS, seed=E.SEED)"
E1_I0004_efficiency_transfer,PLACEBO,E1_I0004_efficiency_transfer/s03_contrast.py,215,"E.hdr(""S03.4 -- NOOP PLACEBO (kit guard: is the control secretly the identity?)"")"
E1_I0004_efficiency_transfer,PLACEBO,E1_I0004_efficiency_transfer/s03_contrast.py,225,"np_id = sk.noop_placebo(stat_dr2, dec, 200, transform=None, verbose=True)"
E1_I0004_efficiency_transfer,PLACEBO,E1_I0004_efficiency_transfer/s03_contrast.py,226,"print(""  identity placebo   : observed sd = %.3e   distinct draw values = %d   is_noop = %s"""
E1_I0004_efficiency_transfer,PLACEBO,E1_I0004_efficiency_transfer/s03_contrast.py,231,"""""""The classic DEFECTIVE placebo: permute the cluster key and recompute.  The statistic does"
E1_I0004_efficiency_transfer,PLACEBO,E1_I0004_efficiency_transfer/s03_contrast.py,238,"np_relabel = sk.noop_placebo(stat_dr2, dec, 200, transform=relabel_cluster_and_recompute)"
E1_I0004_efficiency_transfer,PLACEBO,E1_I0004_efficiency_transfer/s03_contrast.py,239,"print(""  relabel-key placebo: observed sd = %.3e   is_noop = %s  <- confirmed vacuous, as expected"""
E1_I0004_efficiency_transfer,PLACEBO,E1_I0004_efficiency_transfer/s03_contrast.py,250,"np_real = sk.noop_placebo(stat_dr2, dec, 200, transform=real_shuffle)"
E1_I0004_efficiency_transfer,PLACEBO,E1_I0004_efficiency_transfer/s03_contrast.py,253,"OUT[""noop_placebo""] = dict("
E1_I0004_efficiency_transfer_v2,ROW,E1_I0004_efficiency_transfer_v2/etv2_base.py,31,"established the 2021 fold is degenerate (n_train_rows=0, model_was_fitted=false).  The files"
E1_I0004_efficiency_transfer_v2,BETWEEN_ENTITY,E1_I0004_efficiency_transfer_v2/etv2_base.py,108,"p_two_sided_block_signflip=0.26636681659170414,"
E1_I0004_efficiency_transfer_v2,BETWEEN_ENTITY,E1_I0004_efficiency_transfer_v2/s01_reproduce.py,183,"bt = B.block_signflip_test(dd, blocks[m], n_draws=2000)          # same seed default as D081"
E1_I0004_efficiency_transfer_v2,BETWEEN_ENTITY,E1_I0004_efficiency_transfer_v2/s01_reproduce.py,187,"p_two_sided_block_signflip=bt[""p_two_sided_blockflip""],"
E1_I0004_efficiency_transfer_v2,BETWEEN_ENTITY,E1_I0004_efficiency_transfer_v2/s01_reproduce.py,196,"""p_two_sided_block_signflip"", ""minutes_skill"", ""rate_ppm_skill""]:"
E1_I0004_efficiency_transfer_v2,BETWEEN_ENTITY,E1_I0004_efficiency_transfer_v2/s01_reproduce.py,199,"and abs(db[""p_two_sided_block_signflip""]) < 1e-12)"
E1_I0004_efficiency_transfer_v2,BETWEEN_ENTITY,E1_I0004_efficiency_transfer_v2/s01_reproduce.py,219,"% (abs(db[""points_skill""]), abs(db[""p_two_sided_block_signflip""])))"
E1_I0004_efficiency_transfer_v2,ROW,E1_I0004_efficiency_transfer_v2/s02_build.py,184,"stratum=name, n_rows=int(len(sub)),"
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03b_placebo.py,1,"""""""STEP 3b -- PLACEBO / NULL CONTROLS, done properly."
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03b_placebo.py,4,"The first pass of s03 section 3.5 ran `noop_placebo` twice: once on the literal identity, and"
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03b_placebo.py,8,replaced here.  The s03 numbers themselves are unaffected: the placebo never entered any
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03b_placebo.py,12,P1  noop_placebo on the LITERAL IDENTITY.  Expected sd = 0; run and the observed sd REPORTED
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03b_placebo.py,14,P2  noop_placebo on the CLASSIC DEFECTIVE CONTROL: permute the opponent key across rows and
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03b_placebo.py,58,"E.hdr(""P1 -- noop_placebo, LITERAL IDENTITY (harness check; constraint 10 reports the sd)"")"
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03b_placebo.py,59,"p1 = sk.noop_placebo(stat_dr2, sub, n_draws=N, transform=None, verbose=True)"
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03b_placebo.py,62,"E.hdr(""P2 -- noop_placebo on the CLASSIC DEFECTIVE CONTROL (permute key, REBUILD from the key)"")"
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03b_placebo.py,70,"its own value back.  This is the pattern noop_placebo exists to catch."""""""
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03b_placebo.py,78,"p2 = sk.noop_placebo(stat_dr2, sub, n_draws=200, transform=permute_key_and_rebuild, verbose=True)"
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03b_placebo.py,115,"os.path.join(E.HERE, ""placebo_draws_opponent_reassign.csv""), index=False)"
E1_I0004_efficiency_transfer_v2,ROW,E1_I0004_efficiency_transfer_v2/s03_contrast.py,14,ROW-LEVEL null are reported beside it so the inflation factor is visible.  Cluster-robust SEs are
E1_I0004_efficiency_transfer_v2,ROW,E1_I0004_efficiency_transfer_v2/s03_contrast.py,90,"p_row_level_NAIVE=float(head[""p_row_level_NAIVE""]),"
E1_I0004_efficiency_transfer_v2,ROW,E1_I0004_efficiency_transfer_v2/s03_contrast.py,115,"""p_cluster_opp_team_season"", ""n_clusters"", ""p_row_level_NAIVE"","
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03_contrast.py,136,"E.hdr(""S03.5 -- screenkit.noop_placebo (constraint 10): is the control vacuous?"")"
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03_contrast.py,150,"placebo_identity = sk.noop_placebo(stat_dr2, sub, n_draws=200, transform=None, verbose=True)"
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03_contrast.py,154,"""""""The CLASSIC DEFECTIVE placebo: permute the opponent key and rebuild the row's own signal"
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03_contrast.py,164,"placebo_relabel = sk.noop_placebo(stat_dr2, sub, n_draws=200, transform=relabel_and_recompute,"
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03_contrast.py,166,"for tag, r in [(""identity"", placebo_identity), (""relabel_key_and_recompute"", placebo_relabel)]:"
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03_contrast.py,167,"print(""  noop_placebo[%s]: real=%.10e  observed sd=%.6e  n_distinct=%s  is_noop=%s"""
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03_contrast.py,169,"OUT[""noop_placebo""] = {"
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03_contrast.py,171,"for k, v in placebo_identity.items() if k != ""draws""},"
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s03_contrast.py,174,"for k, v in placebo_relabel.items() if k != ""draws""}}"
E1_I0004_efficiency_transfer_v2,ROW,E1_I0004_efficiency_transfer_v2/s04_points_and_ceiling.py,75,"p_row_level_NAIVE=float(h[""p_row_level_NAIVE""]),"
E1_I0004_efficiency_transfer_v2,ROW,E1_I0004_efficiency_transfer_v2/s04_points_and_ceiling.py,89,"""dR2_cand_minus_champ"", ""p_cluster_opp_team_season"", ""p_row_level_NAIVE"","
E1_I0004_efficiency_transfer_v2,BETWEEN_ENTITY,E1_I0004_efficiency_transfer_v2/s05_findings.py,128,"""abs_delta_p"": abs(s01[""b_d081_stratum""][""delta""][""p_two_sided_block_signflip""]),"
E1_I0004_efficiency_transfer_v2,ROW,E1_I0004_efficiency_transfer_v2/s05_findings.py,204,"""row_level_null_inflation"": {"
E1_I0004_efficiency_transfer_v2,ROW,E1_I0004_efficiency_transfer_v2/s05_findings.py,208,"""comment"": ""The row-level null is 1.53-1.83x too narrow. Several row-level p values here """
E1_I0004_efficiency_transfer_v2,PLACEBO,E1_I0004_efficiency_transfer_v2/s05_findings.py,212,"""noop_placebo"": {"
E1_I0004_fga_forecast,PLACEBO,E1_I0004_fga_forecast/addendum.py,3,(a) VOLUME PLACEBO. The candidate regressor is FGAhat * OS_rim. If OS_rim were really a
E1_I0004_fga_forecast,PLACEBO,E1_I0004_fga_forecast/addendum.py,108,"hdr(""(a) VOLUME PLACEBO -- the same term applied to realised TOTAL attempts"")"
E1_I0004_fga_forecast,PLACEBO,E1_I0004_fga_forecast/addendum.py,110,"print(""  (The response here is realised TOTAL FGA. That is a placebo RESPONSE, which is"")"
E1_I0004_fga_forecast,PLACEBO,E1_I0004_fga_forecast/addendum.py,117,"vp[f] = dict(rim_attempts=rim, total_attempts_PLACEBO=tot,"
E1_I0004_fga_forecast,PLACEBO,E1_I0004_fga_forecast/addendum.py,121,"f""   <- placebo, should be ~0;  ratio = {tot['dR2'] / rim['dR2']:+.4f}"")"
E1_I0004_fga_forecast,PLACEBO,E1_I0004_fga_forecast/addendum.py,122,"A[""volume_placebo""] = vp"
E1_I0004_fga_forecast,ROW,E1_I0004_fga_forecast/end_to_end.py,27,reshuffled across teams WITHIN season and re-assigned to rows. The naive row-level null
E1_I0004_fga_forecast,PLACEBO,E1_I0004_fga_forecast/end_to_end.py,31,THE DEFECTIVE NO-OP PLACEBO is run on purpose as a positive diagnostic: permuting the
E1_I0004_fga_forecast,ROW,E1_I0004_fga_forecast/end_to_end.py,238,"hdr(""STEP 3 NULLS -- opponent-team-season level, with the naive row-level null beside"")"
E1_I0004_fga_forecast,ROW,E1_I0004_fga_forecast/end_to_end.py,242,"""""""Returns real/null for BOTH the cluster-level and the row-level construction."
E1_I0004_fga_forecast,PLACEBO,E1_I0004_fga_forecast/end_to_end.py,319,"print(f""       DEFECTIVE NO-OP PLACEBO: ref={r['real_cluster']:.10f} """
E1_I0004_fga_forecast,PLACEBO,E1_I0004_fga_forecast/end_to_end.py,473,"print(f""       DEFECTIVE NO-OP PLACEBO: ref={r['real_cluster']:.10f} """
E1_I0004_fga_forecast,ROW,E1_I0004_fga_forecast/end_to_end.py,477,"pd.DataFrame({""cluster_null"": nd, ""row_null"": ndr}).to_csv("
E1_I0004_fga_forecast,PLACEBO,E1_I0004_fga_forecast/make_findings.py,129,"""defective_no_op_placebo_run_on_purpose"": {"
E1_I0004_fga_forecast,ROW,E1_I0004_fga_forecast/make_findings.py,163,"""secondary_total_box_points_p_naive_row_level"":"
E1_I0004_fga_forecast,PLACEBO,E1_I0004_fga_forecast/make_findings.py,210,"""volume_placebo"": {"
E1_I0004_fga_forecast,PLACEBO,E1_I0004_fga_forecast/make_findings.py,214,"""results"": A[""volume_placebo""],"
E1_I0004_fga_forecast,PLACEBO,E1_I0004_fga_forecast/make_findings.py,231,"""defective_no_op_placebo"": (""Run on purpose on every cell. Permuting the grouping """
E1_I0004_rim_finishing,PLACEBO,E1_I0004_rim_finishing/build_and_measure.py,118,"s[""opp_pool_loo""] = s[""loo_pool_mk""] / s[""loo_pool_att""]   # carried for placebo control C1"
E1_I0004_rim_finishing,ROW,E1_I0004_rim_finishing/build_and_measure.py,468,"e0_published=E0_PUBLISHED, e0_cell_own_rowset=e0_cell,"
E1_I0004_rim_finishing,PLACEBO,E1_I0004_rim_finishing/make_findings.py,1,"""""""E1 I0004 -- assemble FINDINGS.json from the measurement/placebo/robustness outputs."
E1_I0004_rim_finishing,PLACEBO,E1_I0004_rim_finishing/make_findings.py,18,"P = load(""placebo_results.json"")"
E1_I0004_rim_finishing,PLACEBO,E1_I0004_rim_finishing/make_findings.py,75,"""placebo.py FILTER-POINT 1 -- re-assert on load; re-assert before write"","
E1_I0004_rim_finishing,ROW,E1_I0004_rim_finishing/make_findings.py,245,"""e0_cell_on_e0_own_rowset"": M[""e0_cell_own_rowset""],"
E1_I0004_rim_finishing,ROW,E1_I0004_rim_finishing/make_findings.py,246,"""grid_all_cells_common_rows"": M[""grid""],"
E1_I0004_rim_finishing,PLACEBO,E1_I0004_rim_finishing/make_findings.py,327,"""placebo"": {"
E1_I0004_rim_finishing,PLACEBO,E1_I0004_rim_finishing/make_findings.py,521,"""scripts"": [""build_and_measure.py"", ""placebo.py"", ""robustness.py"","
E1_I0004_rim_finishing,PLACEBO,E1_I0004_rim_finishing/make_findings.py,524,"""run_log_02_placebo.txt"", ""run_log_03_robustness.txt"","
E1_I0004_rim_finishing,PLACEBO,E1_I0004_rim_finishing/make_findings.py,527,"""measure_results.json"", ""placebo_results.json"","
E1_I0004_rim_finishing,PLACEBO,E1_I0004_rim_finishing/placebo.py,1,"""""""E1 I0004 -- placebo / noise floor for the rim-finishing x rim-allowance lead."
E1_I0004_rim_finishing,PLACEBO,E1_I0004_rim_finishing/placebo.py,8,still receives its own true value. It looks like a working placebo and tests
E1_I0004_rim_finishing,ROW,E1_I0004_rim_finishing/placebo.py,96,"print(f""  REAL (row-level x)        : corr={real_row['corr']:+.6f}  """
E1_I0004_rim_finishing,PLACEBO,E1_I0004_rim_finishing/placebo.py,172,"print(f""\n  P1  GENUINE placebo ({N_DRAWS} draws) -- permute computed value across teams"")"
E1_I0004_rim_finishing,ROW,E1_I0004_rim_finishing/placebo.py,176,"f""frac_ge_real={r[k]['frac_ge_real']:.4f}   |  row-level real="""
E1_I0004_rim_finishing,PLACEBO,E1_I0004_rim_finishing/placebo.py,198,"print(f""\n  P2  GENUINE placebo ({N_DRAWS} draws) -- shuffle values across rows """
E1_I0004_rim_finishing,ROW,E1_I0004_rim_finishing/placebo.py,203,"f""row-level real={r[k]['real_rowlevel']:+.6f}  z={r[k]['z_rowlevel']:+.2f}  """
E1_I0004_rim_finishing,PLACEBO,E1_I0004_rim_finishing/placebo.py,233,"with open(os.path.join(HERE, ""placebo_results.json""), ""w"", encoding=""utf-8"") as fh:"
E1_I0004_rim_finishing,PLACEBO,E1_I0004_rim_finishing/placebo.py,235,"print(f""\nwrote placebo_results.json  (partition re-asserted: """
E1_I0004_rim_finishing,PLACEBO,E1_I0004_rim_finishing/robustness.py,4,control C1 in placebo.py showed the shooting residual ALSO correlates
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/analyze.py,8,"program a naive ROW-LEVEL null has twice been shown to be 1.0-3.8x too narrow, and"
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/analyze.py,13,to rows. The row-level null is reported alongside so the inflation factor is visible.
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/analyze.py,126,"self.season_row = d[""season""].to_numpy()"
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/analyze.py,183,"print(""  'row-level' uses x as it actually varies within team-season (the reported"")"
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/analyze.py,205,"[f""{a}_{b}"" for a, b in zip(S.season_row, S.opp_row)])"
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/analyze.py,239,"print(f""\n  Row-level (NAIVE, KNOWN-TOO-NARROW) null for contrast: {N_DRAWS_ROW} draws,"")"
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/analyze.py,249,seasons = S.season_row
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/analyze.py,259,"print(f""  {fam}: row-level null done"")"
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/analyze.py,261,"print(""\n  INFLATION FACTOR -- sd(correct cluster-level null) / sd(naive row-level null)"")"
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/analyze.py,328,"print(f""  {'':<24}row-level real beta scored against the SAME cluster-level null:"")"
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/analyze.py,336,"print(f""  {'':<24}what the NAIVE row-level null would have said (WRONG):"")"
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/build_frames.py,529,"n_selection_rows=int(len(SEL)),"
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/build_frames.py,530,"n_conversion_rows=int(len(CONV)),"
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/make_findings.py,103,"n_player_games=int(B[""n_selection_rows""] / 5),"
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/make_findings.py,131,inflation_factor_cluster_null_over_naive_row_null=
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/make_findings.py,180,inflation_factor_cluster_null_over_naive_row_null=
E1_I0004_shot_selection,PLACEBO,E1_I0004_shot_selection/make_findings.py,195,"F[""nulls_and_placebos""] = dict("
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/make_findings.py,202,"row_level_null_reported_for_contrast=True,"
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/make_findings.py,260,"f""{A['real']['selection'][RA]['row']['beta']:+.4f} (row-level), """
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/make_findings.py,277,"""clear the five-zone family-wise correction on the row-level statistic """
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/make_findings.py,343,"dict(choice=""row-level vs cluster-level 'real' statistic"","
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/make_findings.py,346,"chosen=""row-level as the number carried forward"","
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/robustness.py,2,for the ROW-LEVEL reals (the numbers actually reported).
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/robustness.py,200,"null at the OPPONENT-TEAM-SEASON level. Returns row-level and cluster-level reals."""""""
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/robustness.py,254,"Reported: row-level beta (the number carried forward), cluster-level beta (the"
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/robustness.py,290,"hdr(""4. FAMILY-WISE max-t FOR THE ROW-LEVEL REALS (the numbers actually reported)"")"
E1_I0004_shot_selection,ROW,E1_I0004_shot_selection/robustness.py,292,"forward is the ROW-LEVEL beta, which is attenuated by within-team-season noise in"
E1_I0008_height_mismatch,PLACEBO,E1_I0008_height_mismatch/make_findings.py,152,"""The I0008 lead had NO placebo of any kind. Its +0.018-0.020 had never been compared to """
E1_I0008_height_mismatch,PLACEBO,E1_I0008_height_mismatch/make_findings.py,184,"""reported as a placebo."""
E1_I0008_height_mismatch,ROW,E1_I0008_height_mismatch/make_findings.py,200,"""receives some OTHER real team's roster-height aggregate. Team-level (not row-level) """
E1_I0008_height_mismatch,ROW,E1_I0008_height_mismatch/make_findings.py,203,"""which a row-level shuffle destroys and thereby understates the null."""
E1_I0008_height_mismatch,ROW,E1_I0008_height_mismatch/make_findings.py,221,"""frac_ge_real_row_level_variant"": r1_o[""real_control_B2""][""frac_ge_real""],"
E1_I0008_height_mismatch,ROW,E1_I0008_height_mismatch/make_findings.py,234,"""frac_ge_real_row_level_variant"": r1_d[""real_control_B2""][""frac_ge_real""],"
E1_I0008_height_mismatch,ROW,E1_I0008_height_mismatch/make_findings.py,369,"""Nothing observed pointed the other way. The row-level control variant (B2) is """
E1_I0008_height_mismatch,ROW,E1_I0008_height_mismatch/stage1_noise_floor.py,31,A row-level within-season shuffle is run alongside as a secondary variant.
E1_I0008_height_mismatch,ROW,E1_I0008_height_mismatch/stage1_noise_floor.py,257,"print(f""  [B2] REAL CONTROL, row-level within-season shuffle, {N_DRAWS} draws"")"
E1_I0008_height_mismatch,ROW,E1_I0008_height_mismatch/stage1_noise_floor.py,304,"construction=""row-level within-season shuffle of the already-computed opponent aggregate"","
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,3,and a non-degenerate placebo.
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,19,N_PLACEBO = 200
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,374,"print(""PART 4  PLACEBO -- reassignment of ALREADY-COMPUTED values (not key permutation)"")"
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,403,"assert max_err < 1e-9, ""placebo lookup matrix does not reproduce the real measure"""
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,438,placebo = {}
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,454,draws = [drawer(r) for _ in range(N_PLACEBO)]
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,458,"rec = dict(n_draws=N_PLACEBO, mean=float(vals.mean()), sd=sd,"
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,462,"real_over_placebo_max=float(real / vals.max()) if vals.max() > 0 else None,"
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,464,"placebo[f""{kind}__{label}""] = rec"
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,465,"print(f""  {kind:26s} {label:36s} real={real:+.6f} placebo mean={rec['mean']:+.6f} """
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,466,"f""sd={sd:.6f} max={rec['max']:+.6f} draws>=real={rec['n_draws_ge_real']}/{N_PLACEBO}"""
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,468,"assert not rec[""degenerate""], f""DEGENERATE PLACEBO (sd=0) for {kind}/{label} -- no-op control"""
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,469,"res[""placebo""] = placebo"
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,470,"print(""\n  All placebo sds are non-zero -> the negative control is NOT the no-op form."")"
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,509,"plac_B = placebo[""team_identity_derangement__loso_mean_M_B_venue_controlled""]"
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,510,"plac_F = placebo[""team_identity_derangement__loso_mean_M_F_pregame_full_control""]"
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,520,"placebo_draws_ge_real_venue_controlled=plac_B[""n_draws_ge_real""],"
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/analyze.py,521,"placebo_draws_ge_real_full_control=plac_F[""n_draws_ge_real""],"
E1_I0009_additive_pressure,ROW,E1_I0009_additive_pressure/build_data.py,20,"`season` column and no fitted cross-season parameter, so row-level filtering is sufficient."
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/pressure_lib_e1.py,4,"Used by BOTH build_data.py (real) and analyze.py (placebo), so the real effect and the"
E1_I0009_additive_pressure,ROW,E1_I0009_additive_pressure/pressure_lib_e1.py,104,"For the placebo: [n_rows x n_teams_in_season] pregame values, i.e. every team's"
E1_I0009_additive_pressure,PLACEBO,E1_I0009_additive_pressure/pressure_lib_e1.py,104,"For the placebo: [n_rows x n_teams_in_season] pregame values, i.e. every team's"
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/pressure_lib.py,4,"Used by BOTH build_data.py (real opponent) and analyze.py (placebo / permuted opponent),"
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/pressure_lib_e1.py,4,"Used by BOTH build_data.py (real) and analyze.py (placebo), so the real effect and the"
E1_I0009_r2_rerun,ROW,E1_I0009_r2_rerun/pressure_lib_e1.py,104,"For the placebo: [n_rows x n_teams_in_season] pregame values, i.e. every team's"
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/pressure_lib_e1.py,104,"For the placebo: [n_rows x n_teams_in_season] pregame values, i.e. every team's"
E1_I0009_r2_rerun,ROW,E1_I0009_r2_rerun/step1_audit.py,47,"""and no fitted cross-season parameter, so row-level partition filtering bounds them. """
E1_I0009_r2_rerun,ROW,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,8,"* the row-level null as well, so the two levels can be compared"
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,9,* the DEFECTIVE NO-OP placebo run on purpose as a POSITIVE diagnostic (must give sd == 0)
E1_I0009_r2_rerun,ROW,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,10,"* the classical row-level t-statistic, for contrast with the correct-level null"
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,22,N_PLACEBO = 200
E1_I0009_r2_rerun,ROW,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,125,"n_rows=int(len(f)),"
E1_I0009_r2_rerun,ROW,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,129,"note=(""Row-level shuffling destroys the team-game clustering and gives an ANTI-CONSERVATIVE """
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,157,"""""""DEFECTIVE NO-OP PLACEBO, run on purpose as a POSITIVE diagnostic."
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,176,"print(""\nPERMUTATION NULLS (plain unweighted OLS, %d draws each)"" % N_PLACEBO)"
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,179,"for kind, drawer, n in ((""team_identity_derangement_CORRECT_LEVEL"", draw_team_derangement, N_PLACEBO),"
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,180,"(""row_shuffle_WRONG_LEVEL"", draw_row_shuffle, N_PLACEBO),"
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,181,"(""noop_defective_placebo_POSITIVE_DIAGNOSTIC"", draw_noop, 25)):"
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,192,"real_over_placebo_max=float(real / vals.max()) if vals.max() > 0 else None,"
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,209,"k = f""noop_defective_placebo_POSITIVE_DIAGNOSTIC__{lab}"""
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,210,"assert nulls[k][""degenerate_sd_at_float_noise""], f""no-op placebo not degenerate for {lab}"""
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,211,"assert abs(nulls[k][""mean""] - REALS[lab]) < 1e-12, f""no-op placebo did not reproduce real for {lab}"""
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,212,"res[""noop_placebo_diagnostic""] = dict("
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,215,"sd_by_statistic={lab: nulls[f""noop_defective_placebo_POSITIVE_DIAGNOSTIC__{lab}""][""sd_raw""]"
E1_I0009_r2_rerun,PLACEBO,E1_I0009_r2_rerun/step4_verdict_and_nulls.py,219,"print(""\nNO-OP PLACEBO DIAGNOSTIC PASSED: sd exactly 0 and mean == real for all 7 statistics."")"
